,Unnamed: 0.1,Unnamed: 0,NAPRORE_ID,SMILES,NAME,SOURCE_SPECIES,REFERENCE,NPC_PATHWAY_1,NPC_PATHWAY_2,NPC_PATHWAY_3,NPC_SUPERCLASS_1,NPC_SUPERCLASS_2,NPC_SUPERCLASS_3,NPC_CLASS_1,NPC_CLASS_2,NPC_CLASS_3,NPC_IS_GLYCOSIDE,NUM_ATOMS,NUM_BONDS,MOL_WT,HBD_COUNT,HBA_COUNT,ROTABLE_BONDS,LOGP,TPSA,AROMATIC_RING_COUNT,ACID_GROUP_COUNT,BASE_GROUP_COUNT,IONIZABLE
253,253,253,254,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1C[C@@H]1NCCc2c1[nH]c1ccccc21,['Strictosidine'],['Palicourea species'],['https://www.researchgate.net/publication/346970903_Taxonomical_and_phytochemical_diversity_of_Costa_Rica_Palicoureeae_and_Psychotrieae_Rubiaceae'],Alkaloids,,,Tryptophan alkaloids,,,Carboline alkaloids,,,True,38,42,530.5740000000003,6,10,7,0.3929000000000009,162.73,2,0,1,Ionizable
254,254,254,255,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)N3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]21,['Strictosamide'],['Palicourea species'],['https://www.researchgate.net/publication/346970903_Taxonomical_and_phytochemical_diversity_of_Costa_Rica_Palicoureeae_and_Psychotrieae_Rubiaceae'],Alkaloids,,,Tryptophan alkaloids,,,Carboline alkaloids,,,True,36,41,498.5320000000003,5,8,4,0.4725000000000003,144.71,2,0,1,Ionizable
255,255,255,256,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1Cc1nccc2c1[nH]c1ccccc12,"['Lyaloside', 'Lyaloside']","['Palicourea species', 'Palicourea adusta']","['https://www.researchgate.net/publication/346970903_Taxonomical_and_phytochemical_diversity_of_Costa_Rica_Palicoureeae_and_Psychotrieae_Rubiaceae', 'https://doi.org/10.1016/S0031-9422(99)00215-0']",Alkaloids,,,Tryptophan alkaloids,,,Carboline alkaloids,,,True,38,42,526.5420000000003,5,10,7,0.9067000000000004,163.59,3,0,1,Ionizable
256,256,256,257,C=C[C@H]1[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)OC=C(C(=O)OC)[C@H]1CCN1CCc2c([nH]c3ccccc23)[C@H]1C[C@@H]1C(C(=O)OC)=CO[C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1C=C,['Bahienoside B'],['Palicourea species'],['https://www.researchgate.net/publication/346970903_Taxonomical_and_phytochemical_diversity_of_Costa_Rica_Palicoureeae_and_Psychotrieae_Rubiaceae'],Terpenoids,,,Monoterpenoids,,,Secoiridoid monoterpenoids,,,True,64,70,902.9440000000004,9,19,15,-0.8564999999999905,288.85,2,0,1,Ionizable
257,257,257,258,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@H]([C@H]3CCCc4c3[nH]c3ccccc43)[C@H](O)C[C@@H]12,['Brachycerine'],['Palicourea species'],['https://www.researchgate.net/publication/346970903_Taxonomical_and_phytochemical_diversity_of_Costa_Rica_Palicoureeae_and_Psychotrieae_Rubiaceae'],Alkaloids,Terpenoids,,Tryptophan alkaloids,Monoterpenoids,,Carboline alkaloids,Iridoids monoterpenoids,,True,39,44,545.5850000000003,6,10,5,0.4306999999999997,170.93,2,0,0,Non-ionizable
258,258,258,259,COC(=O)C1=CO[C@H](O[C@@H]2O[C@H](CO)C(O)C(O)C2O)[C@H]2C[C@H](O)[C@@H]([C@@H]3NCCc4c3[nH]c3ccccc43)[C@@H]12,"[', Lagamboside']",['Palicourea species'],['https://www.researchgate.net/publication/346970903_Taxonomical_and_phytochemical_diversity_of_Costa_Rica_Palicoureeae_and_Psychotrieae_Rubiaceae'],Alkaloids,Terpenoids,,Tryptophan alkaloids,,,Carboline alkaloids,,,True,39,44,546.5730000000002,7,11,5,-0.8023999999999978,182.96,2,0,1,Ionizable
259,259,259,260,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(O)c(OC)cc21,['Cephaeline'],['Carapichea affinis'],['https://www.researchgate.net/publication/346970903_Taxonomical_and_phytochemical_diversity_of_Costa_Rica_Palicoureeae_and_Psychotrieae_Rubiaceae'],Alkaloids,,,Tyrosine alkaloids,,,Isoquinoline alkaloids,Terpenoid tetrahydroisoquinoline alkaloids,,False,34,38,466.6220000000003,2,6,6,4.640400000000005,63.19000000000001,2,2,2,Ionizable
260,260,260,261,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3C2C[C@@H]1C[C@@H]1NCCC2CC(OC)C(OC)CC21,['7-O-methyl-alangine'],['Carapichea affinis'],['https://www.researchgate.net/publication/346970903_Taxonomical_and_phytochemical_diversity_of_Costa_Rica_Palicoureeae_and_Psychotrieae_Rubiaceae'],Alkaloids,,,Tyrosine alkaloids,,,Isoquinoline alkaloids,,,False,35,39,486.69700000000034,1,6,7,4.457300000000004,52.19000000000001,1,0,2,Ionizable
261,261,261,262,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1C[C@@H]1c2cc(O)c(O)cc2CCN1C(C)=O,['Ipecoside'],['Carapichea affinis'],['https://www.researchgate.net/publication/346970903_Taxonomical_and_phytochemical_diversity_of_Costa_Rica_Palicoureeae_and_Psychotrieae_Rubiaceae'],Alkaloids,,,Tyrosine alkaloids,,,Terpenoid tetrahydroisoquinoline alkaloids,,,True,40,43,565.5720000000003,6,12,7,-0.4182999999999999,195.68,1,2,1,Ionizable
262,262,262,263,[2H][C@@]1(C[C@H]2C(C(=O)OC)=CO[C@H](OCO[C@@H]3OC(CO)[C@@H](O)C(O)C3O)[C@H]2C=C)c2cc(O)c(O)cc2CCN1C(=O)OC,['Borucoside'],['Carapichea affinis'],['https://www.researchgate.net/publication/346970903_Taxonomical_and_phytochemical_diversity_of_Costa_Rica_Palicoureeae_and_Psychotrieae_Rubiaceae'],Alkaloids,,,Tyrosine alkaloids,,,,,,True,44,47,612.603101778,6,14,9,-0.2243000000000004,214.14,1,2,1,Ionizable
263,263,263,264,C=C[C@H]1[C@H](OC2OC(CO)C(O)C(O)C2O)OC=C(O)[C@H]1C[C@@H]1c2cc(OC)c(OC)cc2CCN1C(=O)/C=C/c1ccc(OC)c(OC)c1,['O-demethyl-borucosid'],['Carapichea affinis'],['https://www.researchgate.net/publication/346970903_Taxonomical_and_phytochemical_diversity_of_Costa_Rica_Palicoureeae_and_Psychotrieae_Rubiaceae'],Alkaloids,,,Tyrosine alkaloids,,,Isoquinoline alkaloids,Terpenoid tetrahydroisoquinoline alkaloids,,True,50,54,699.7500000000003,5,13,12,2.240900000000001,186.07,2,1,1,Ionizable
264,264,264,265,CC(=O)OCC1=C[C@@H]2OC(=O)C3=CO[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]1[C@@H]32,['Asperuloside'],['Psychotria alliance'],['https://www.researchgate.net/publication/346970903_Taxonomical_and_phytochemical_diversity_of_Costa_Rica_Palicoureeae_and_Psychotrieae_Rubiaceae'],Terpenoids,,,Monoterpenoids,,,Iridoids monoterpenoids,,,True,29,32,414.36300000000006,4,11,5,-2.2959999999999976,161.21,0,0,0,Non-ionizable
265,265,265,266,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=C[C@H](O)[C@H]12,['6α-hydroxygeniposide'],['Psychotria alliance'],['https://www.researchgate.net/publication/346970903_Taxonomical_and_phytochemical_diversity_of_Costa_Rica_Palicoureeae_and_Psychotrieae_Rubiaceae'],Terpenoids,,,Monoterpenoids,,,Iridoids monoterpenoids,,,True,28,30,404.3680000000001,6,11,5,-3.2582999999999984,175.37,0,0,0,Non-ionizable
266,266,266,267,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)OCC[C@H]21,['Sweroside'],['Psychotria alliance'],['https://www.researchgate.net/publication/346970903_Taxonomical_and_phytochemical_diversity_of_Costa_Rica_Palicoureeae_and_Psychotrieae_Rubiaceae'],Terpenoids,,,Monoterpenoids,,,Secoiridoid monoterpenoids,,,True,25,27,358.3430000000002,4,9,4,-1.5915999999999988,134.91,0,0,0,Non-ionizable
267,267,267,268,CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/[C@@H](C)O,['Vomifoliol'],['Psychotria alliance'],['https://www.researchgate.net/publication/346970903_Taxonomical_and_phytochemical_diversity_of_Costa_Rica_Palicoureeae_and_Psychotrieae_Rubiaceae'],Terpenoids,,,Apocarotenoids,,,Apocarotenoids(ε-),,,False,16,16,224.3,2,3,2,1.5998,57.53,0,0,0,Non-ionizable
268,268,268,269,CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/[C@@H](C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,['Roseoside'],['Psychotria alliance'],['https://www.researchgate.net/publication/346970903_Taxonomical_and_phytochemical_diversity_of_Costa_Rica_Palicoureeae_and_Psychotrieae_Rubiaceae'],Terpenoids,,,Apocarotenoids,,,Megastigmanes,,,True,27,28,386.4410000000001,5,8,5,-0.5759999999999996,136.68,0,0,0,Non-ionizable
269,269,269,270,CC1(C)C[C@H](O)C[C@@]2(C)OC(=O)C=C12,['Loliolide'],['Psychotria alliance'],['https://www.researchgate.net/publication/346970903_Taxonomical_and_phytochemical_diversity_of_Costa_Rica_Palicoureeae_and_Psychotrieae_Rubiaceae'],Terpenoids,,,Apocarotenoids,,,Apocarotenoids (β-),,,False,14,15,196.246,1,3,0,1.4092,46.53,0,0,0,Non-ionizable
270,270,270,271,CC1=CC(=O)C=C2[C@@]1(C)CC[C@H]1C[C@@](C)(O)CC[C@]21C,"['Bisnor-[15,16]-13α-hidroxi-2-oxodolabra-1(10)-3-dieno']",['Croton hirtus'],['https://revistas.ucr.ac.cr/index.php/rbt/article/view/14943'],Terpenoids,,,Diterpenoids,,,Erythroxylane diterpenoids,,,False,20,22,274.40399999999994,1,2,0,3.7993000000000032,37.3,0,0,0,Non-ionizable
271,271,271,272,CC1=CC(=O)C[C@@H]2[C@@]3(C)CC[C@](C)(C(=O)CO)C[C@@H]3CC[C@@]12C,"['16-Hidroxi-2,15-dioxodolabradan-3-eno']",['Croton hirtus'],['https://revistas.ucr.ac.cr/index.php/rbt/article/view/14943'],Terpenoids,,,Diterpenoids,,,Erythroxylane diterpenoids,,,False,23,25,318.45700000000005,1,3,2,3.695900000000002,54.370000000000005,0,0,0,Non-ionizable
272,272,272,273,C[C@@H]1CC[C@@]2(C)[C@@H]3CC[C@@H]4C[C@]3(C[C@]4(O)CO)C(=O)[C@@H](C)[C@]2(C)C1(C)C,"['16α,17-Dihidroxi-7-oxokaurano']",['Croton hirtus'],['https://revistas.ucr.ac.cr/index.php/rbt/article/view/14943'],Terpenoids,,,Diterpenoids,,,Colensane and Clerodane diterpenoids,,,False,26,29,362.55400000000014,2,3,1,4.203700000000004,57.53,0,0,0,Non-ionizable
273,273,273,274,CC1(C)[C@H](O)CC[C@@]2(C)[C@@H]3CC[C@@H]4C[C@]3(C[C@]4(O)CO)C(=O)[C@@H](O)[C@]12C,"['6β,16α,17-Trihidroxi-7-oxokaurano']",['Croton hirtus'],['https://revistas.ucr.ac.cr/index.php/rbt/article/view/14943'],Terpenoids,,,Diterpenoids,,,Tetracyclic diterpenoids,,,False,26,29,366.4980000000001,4,5,1,1.6532999999999995,97.99,0,0,0,Non-ionizable
274,274,274,275,CC1(C)[C@H](O)CC[C@@]2(C)[C@@H]3CC[C@@H]4CC3(C[C@]4(O)CO)C(=O)C[C@H]12,"['3α,16α,17-Trihidroxi-7-oxokaurano']",['Croton hirtus'],['https://revistas.ucr.ac.cr/index.php/rbt/article/view/14943'],Terpenoids,,,Diterpenoids,,,Kaurane and Phyllocladane diterpenoids,Tetracyclic diterpenoids,,False,24,27,336.4720000000001,3,4,1,2.2924,77.75999999999999,0,0,0,Non-ionizable
275,275,275,276,CC1(C)[C@H](O)CC[C@@]2(C)[C@@H]3CC[C@@H]4CC3(C[C@]4(O)CO)C(=O)[C@@H](O)[C@H]12,"['3α,6β,16α,17-Tetrahidroxi-7-oxokaurano']",['Croton hirtus'],['https://revistas.ucr.ac.cr/index.php/rbt/article/view/14943'],Terpenoids,,,Diterpenoids,,,Kaurane and Phyllocladane diterpenoids,Tetracyclic diterpenoids,,False,25,28,352.47100000000006,4,5,1,1.2631999999999994,97.99,0,0,0,Non-ionizable
276,276,276,277,C[C@]12C[C@H]1CC[C@]1(C)[C@@H]2CC(=O)[C@@]23CC(CC[C@H]21)[C@@](O)(CO)C3,"['16α,17-Dihidroxi-7-oxociclo[3.18]kaurano']",['Croton hirtus'],['https://revistas.ucr.ac.cr/index.php/rbt/article/view/14943'],Terpenoids,,,Diterpenoids,,,Norkaurane diterpenoids,,,False,23,27,318.45700000000005,2,3,1,2.931500000000001,57.53,0,0,0,Non-ionizable
277,277,277,278,C=C[C@]1(C(=O)O)C[C@H](OC(=O)c2ccccc2)[C@@H](C(C)C)[C@@H](OC(C)=O)[C@@H]1C(=C)C,"['Ácido 6β,8α-dihidroxi-6-O-acetil-8-Obenzoileleman-1(2),3(4)-dien-14-oico']",['Croton hirtus'],['https://revistas.ucr.ac.cr/index.php/rbt/article/view/14943'],Terpenoids,,,Sesquiterpenoids,,,Elemane sesquiterpenoids,,,False,30,31,414.4980000000002,1,5,7,4.268900000000004,89.9,1,1,0,Ionizable
278,278,278,279,C=C[C@@]12C[C@H](OC(=O)c3ccccc3)[C@@H](C(C)C)C(OC1=O)[C@H]2C(=C)C,"['6β,8α-Dihidroxi-8-O-benzoileleman-1(2),3(4)-dien-14-carboxil-γ-lactona']",['Croton hirtus'],['https://revistas.ucr.ac.cr/index.php/rbt/article/view/14943'],Terpenoids,,,Sesquiterpenoids,,,Elemane sesquiterpenoids,,,False,26,28,354.4460000000002,0,4,5,4.178000000000004,52.6,1,0,0,Non-ionizable
279,279,279,280,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,['α-amyrine'],['Calendula officinalis'],['https://doi.org/10.3390/molecules21020192'],Terpenoids,,,Triterpenoids,,,Ursane and Taraxastane triterpenoids,,,False,31,35,426.7290000000002,1,1,0,8.02480000000001,20.23,0,0,0,Non-ionizable
280,280,280,281,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,['β-amyrine'],['Calendula officinalis'],['https://doi.org/10.3390/molecules21020192'],Terpenoids,,,Triterpenoids,,,Oleanane triterpenoids,,,False,31,35,426.7290000000002,1,1,0,8.168900000000008,20.23,0,0,0,Non-ionizable
281,281,281,282,C=C1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2[C@@H]1C,"['Taraxasterol acetate', 'Taraxasteryl acetate']","['Calendula officinalis', 'Ageratina anisochroma']","['https://doi.org/10.3390/molecules21020192', 'https://doi.org/10.1016/0031-9422(88)80683-6']",Terpenoids,,,Triterpenoids,,,Ursane and Taraxastane triterpenoids,,,False,34,38,468.7660000000003,0,2,1,8.595600000000006,26.3,0,0,0,Non-ionizable
282,282,282,283,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,['β-carotene'],['Calendula officinalis'],['https://doi.org/10.3390/molecules21020192'],Terpenoids,,,Carotenoids (C40),,,"Carotenoids (C40, β-β)",,,False,40,41,536.8880000000004,0,0,10,12.605799999999975,0.0,0,0,0,Non-ionizable
283,283,283,284,C[C@H]1CCC[C@@H](O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1,"['β-Zearalenol', 'β-Zearalenol']","['Fusarium graminearum', 'Fusarium culmorum']","['https://doi.org/10.3390/ani11082389', 'https://doi.org/10.3390/ani11082389']",Polyketides,,,Macrolides,,,Zearalenones,,,False,23,24,320.38500000000005,3,5,0,3.3714000000000026,86.99,1,2,0,Ionizable
284,284,284,285,C[C@H]1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1,"['Zerallenone', 'Zerallenone', 'Zerallenone', 'Zerallenone', 'Zerallenone', 'Zerallenone', 'Zerallenone', 'Zerallenone', 'Zerallenone', 'Zerallenone']","['Fusarium graminearum', 'Fusarium culmorum', 'Fusarium cerealis', 'Fusarium equiseti', 'Fusarium crookwellense', 'Fusarium semitectum', 'Fusarium verticillioides', 'Fusarium sporotrichioides', 'Fusarium oxysporum', 'Fusarium acuminatum']","['https://doi.org/10.3390/toxins11060312', 'https://doi.org/10.3390/toxins11060312', 'https://doi.org/10.3390/toxins11060312', 'https://doi.org/10.3390/toxins11060312', 'https://doi.org/10.3390/toxins11060312', 'https://doi.org/10.3390/toxins11060312', 'https://doi.org/10.3390/toxins11060312', 'https://doi.org/10.3390/toxins11060312', 'https://doi.org/10.3390/toxins11060312', 'https://doi.org/10.3390/toxins11060312']",Polyketides,,,Macrolides,,,Zearalenones,,,False,23,24,318.3690000000001,2,5,0,3.5796000000000032,83.83,1,2,0,Ionizable
285,285,285,286,C[C@H]1CCC[C@H](O)CCC/C=C\c2cc(O)cc(O)c2C(=O)O1,"['α-zearalenol', 'α-zearalenol']","['Fusarium graminearum', 'Fusarium culmorum']","['https://doi.org/10.1186/s40550-019-0075-8', 'https://doi.org/10.1186/s40550-019-0075-8']",Polyketides,,,Macrolides,,,Zearalenones,,,False,23,24,320.38500000000005,3,5,0,3.3714000000000026,86.99,1,2,0,Ionizable
286,286,286,287,CC(=O)O[C@@H]1C[C@]2(C)[C@@]3(CO)[C@H](O)C(=O)C(C)=C[C@H]3O[C@H]1[C@@]21CO1,"['3-Acetyldeoxynivalenol', '3-Acetyldeoxynivalenol']","['Fusarium culmorum', 'Fusarium graminearum']","['https://doi.org/10.3390/toxins11060312', 'https://doi.org/10.3390/toxins11060312']",Terpenoids,,,Sesquiterpenoids,,,Trichothecane sesquiterpenoids,,,False,24,27,338.3560000000001,2,7,2,-0.2669000000000003,105.59000000000002,0,0,0,Non-ionizable
287,287,287,288,CC1=C[C@H]2O[C@@H]3[C@H](O)C[C@](C)([C@@]2(CO)[C@H](O)C1=O)[C@]31CO1,"['Deoxynivalenol', 'Deoxynivalenol']","['Fusarium culmorum', 'Fusarium graminearum']","['https://doi.org/10.3390/toxins11060312', 'https://doi.org/10.3390/toxins11060312']",Terpenoids,,,Sesquiterpenoids,,,Trichothecane sesquiterpenoids,,,False,21,24,296.3190000000001,3,6,1,-0.8377000000000003,99.52,0,0,0,Non-ionizable
288,288,288,289,CC(=O)OC[C@]12C[C@H](OC(=O)CC(C)C)C(C)=C[C@H]1OC1[C@H](O)[C@@H](OC(C)=O)[C@@]2(C)[C@@]12CO2,"['T-2 mycotoxin', 'T-2 mycotoxin', 'T-2 mycotoxin']","['Fusarium langsethiae', 'Fusarium poae', 'Fusarium sporotrichioides']","['https://doi.org/10.3390/toxins11060312', 'https://doi.org/10.3390/toxins11060312', 'https://doi.org/10.3390/toxins11060312']",Terpenoids,,,Sesquiterpenoids,,,Trichothecane sesquiterpenoids,,,False,33,36,466.5270000000002,1,9,6,1.6926999999999996,120.89,0,0,0,Non-ionizable
289,289,289,290,CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(O)C2(C)C12CO2,"['HT-2 toxin', 'HT-2 toxin', 'HT-2 toxin']","['Fusarium langsethiae', 'Fusarium poae', 'Fusarium sporotrichioides']","['https://doi.org/10.3390/toxins11060312', 'https://doi.org/10.3390/toxins11060312', 'https://doi.org/10.3390/toxins11060312']",Terpenoids,,,Sesquiterpenoids,,,Trichothecane sesquiterpenoids,,,False,30,33,424.4900000000002,2,8,5,1.1218999999999997,114.82,0,0,0,Non-ionizable
290,290,290,291,CC(=O)OC[C@]12[C@H](O)C(=O)C(C)=C[C@H]1O[C@@H]1[C@H](O)C[C@@]2(C)[C@]12CO2,"['15-acetyldeoxynivalenol', '15-acetyldeoxynivalenol']","['Fusarium culmorum', 'Fusarium graminearum']","['https://doi.org/10.1186/s40550-019-0075-8', 'https://doi.org/10.1186/s40550-019-0075-8']",Terpenoids,,,Sesquiterpenoids,,,Trichothecane sesquiterpenoids,,,False,24,27,338.35600000000017,2,7,2,-0.2669000000000003,105.59,0,0,0,Non-ionizable
291,291,291,292,CC1=CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(O)C1=O,"['Nivalenol', 'Nivalenol', 'Nivalenol']","['Fusarium culmorum', 'Fusarium graminearum', 'Fusarium tricinctum']","['https://doi.org/10.1186/s40550-019-0075-8', 'https://doi.org/10.1186/s40550-019-0075-8', 'https://doi.org/10.1186/s40550-019-0075-8']",Terpenoids,,,Sesquiterpenoids,,,Trichothecane sesquiterpenoids,,,False,22,25,312.318,4,7,1,-1.866899999999999,119.75,0,0,0,Non-ionizable
292,292,292,293,CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,"['Fusarenon-X', 'Fusarenon-X']","['Fusarium graminearum', 'Fusarium tricinctum']","['https://doi.org/10.1186/s40550-019-0075-8', 'https://doi.org/10.1186/s40550-019-0075-8']",Terpenoids,,,Sesquiterpenoids,,,Trichothecane sesquiterpenoids,,,False,25,28,354.35500000000013,3,8,2,-1.296099999999999,125.82000000000002,0,0,0,Non-ionizable
293,293,293,294,CC(=O)OCC12CCC(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,"['Diacetoxyscirpenol', 'Diacetoxyscirpenol']","['Fusarium graminearum', 'Fusarium tricinctum']","['https://doi.org/10.1186/s40550-019-0075-8', 'https://doi.org/10.1186/s40550-019-0075-8']",Terpenoids,,,Sesquiterpenoids,,,Trichothecane sesquiterpenoids,,,False,26,29,366.41000000000025,1,7,3,1.1248999999999998,94.59,0,0,0,Non-ionizable
294,294,294,295,CC(=O)OCC12CC(O)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,['Neosolaniol'],['Fusarium sporotrichioides'],['https://doi.org/10.1186/s40550-019-0075-8'],Terpenoids,,,Sesquiterpenoids,,,Trichothecane sesquiterpenoids,,,False,27,30,382.4090000000003,2,8,3,0.0956999999999994,114.82000000000002,0,0,0,Non-ionizable
295,295,295,296,C[C@@H]1Cc2c(Cl)cc(C(=O)N[C@@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,"['Ochratoxin A', 'Ochratoxin A', 'Ochratoxin A', 'Ochratoxin A']","['Aspergillus ochraceus', 'Aspergillus carbonarius', 'Penicillium verrucosum', 'Penicillium sp. ']","['https://doi.org/10.3390/toxins11060312', 'https://doi.org/10.3390/toxins11060312', 'https://doi.org/10.3390/toxins11060312', 'https://doi.org/10.1177/1087057111414893']",Shikimates and Phenylpropanoids,,,Coumarins,,,Isocoumarins,,,False,28,30,403.81800000000015,3,5,5,2.5727000000000007,112.93000000000002,2,3,0,Ionizable
296,296,296,297,CC1Cc2ccc(C(O)=NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,"['Ochratoxin B', 'Ochratoxin B', 'Ochratoxin B']","['Aspergillus ochraceus', 'Aspergillus carbonarius', 'Penicillium verrucosum']","['https://doi.org/10.1186/s40550-019-0075-8', 'https://doi.org/10.1186/s40550-019-0075-8', 'https://doi.org/10.1186/s40550-019-0075-8']",Shikimates and Phenylpropanoids,,,Coumarins,,,Isocoumarins,,,False,27,29,369.3730000000001,3,5,5,2.494100000000001,116.42,2,2,0,Ionizable
297,297,297,298,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2,['Aflatoxina B1'],[None],['https://doi.org/10.1186/s40550-019-0075-8'],Polyketides,Shikimates and Phenylpropanoids,,Chromanes,Coumarins,,Aflatoxins,Simple coumarins,,False,23,27,312.277,0,6,1,2.2764999999999995,74.97,2,0,0,Non-ionizable
298,298,298,299,COc1cc2c(c3oc(=O)c4c(c13)CCOC4=O)[C@@H]1CCO[C@@H]1O2,['Aflatoxina G2'],[None],['https://doi.org/10.1186/s40550-019-0075-8'],Polyketides,,,Chromanes,,,Aflatoxins,,,False,24,28,330.2920000000001,0,7,1,1.7368999999999997,84.20000000000002,2,0,0,Non-ionizable
299,299,299,300,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1CCO[C@@H]1O2,['Aflatoxina B2'],[None],['https://doi.org/10.1186/s40550-019-0075-8'],Polyketides,,,Chromanes,,,Aflatoxins,,,False,23,27,314.293,0,6,1,2.1529,74.97,2,0,0,Non-ionizable
300,300,300,301,COc1cc2c(c3oc(=O)c4c(c13)CCOC4=O)C1C=COC1O2,['Aflatoxina G1'],[None],['https://doi.org/10.1186/s40550-019-0075-8'],Polyketides,Shikimates and Phenylpropanoids,,Chromanes,Coumarins,,Aflatoxins,Simple coumarins,,False,24,28,328.276,0,7,1,1.8605,84.20000000000002,2,0,0,Non-ionizable
301,301,301,302,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@]1(O)C=CO[C@@H]1O2,['Aflatoxin M1'],[None],['https://doi.org/10.1186/s40550-019-0075-8'],Polyketides,,,Chromanes,,,Aflatoxins,,,False,24,28,328.276,1,7,1,1.3804999999999996,95.2,2,0,0,Non-ionizable
302,302,302,303,CC1=C2C(=CO[C@H](C)[C@H]2C)C(O)=C(C(=O)O)C1=O,['Citrinin'],[None],['https://doi.org/10.1186/s40550-019-0075-8'],Polyketides,,,Chromanes,,,Azaphilones,,,False,18,19,250.25,2,4,1,1.721,83.83000000000001,0,2,0,Ionizable
303,303,303,304,CCCC[C@@H](C)[C@@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@@H](C)C[C@H](O)CCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,['Esterigmatocistina'],['Fusarium verticillioides'],['https://doi.org/10.3390/toxins11060312'],Polyketides,,,Linear polyketides,,,Open-chain polyketides,,,False,50,49,721.8380000000002,8,12,29,2.564200000000004,288.51,0,4,1,Ionizable
304,304,304,305,CCCC[C@@H](C)[C@@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@@H](C)CCCCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,"['Fumonisin B2', 'Fumonisin B2']","['Aspergillus niger', 'Fusarium verticillioides']","['https://doi.org/10.3390/toxins11060312', 'https://doi.org/10.3390/toxins11060312']",Polyketides,,,Linear polyketides,,,Open-chain polyketides,,,False,49,48,705.8390000000003,7,11,29,3.5934000000000035,268.28,0,4,1,Ionizable
